ground_x [mm],ground_y [mm],ground_t [mm],height [mm],top_w [mm],base_w [mm],neck_w [mm],shoulder_h [mm],feed_gap [mm],blade_t [mm],separation [mm],Freq [GHz],Phi [deg],Theta [deg],im(rEPhi) (Real) [mV],im(rEPhi) (Imag) [mV],im(rETheta) (Real) [mV],im(rETheta) (Imag) [mV],re(rEPhi) (Real) [mV],re(rEPhi) (Imag) [mV],re(rETheta) (Real) [mV],re(rETheta) (Imag) [mV]
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,102.5,193.2180663211738,0.0,-83.11080104025886,0.0,33.15675316265963,0.0,442.19116578083697,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,105.0,183.01493898715128,0.0,-123.88760997040177,0.0,31.16755479028356,0.0,398.170288435865,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,107.5,172.86552425277299,0.0,-161.87001505339776,0.0,28.983955226342715,0.0,350.53974637202924,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,110.0,162.41913695899402,0.0,-196.53266177433076,0.0,26.853265692528804,0.0,299.39371606537895,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,112.5,151.26922425322758,0.0,-227.31807077997257,0.0,25.05942149126722,0.0,245.03461694411354,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,115.0,138.96500261996542,0.0,-253.6399476951523,0.0,23.91545873240917,0.0,188.0100344634591,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,117.49999999999999,125.03200120265035,0.0,-274.8935606978012,0.0,23.749783073207166,0.0,129.14508137785657,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,119.99999999999999,109.00362482682776,0.0,-290.4749548838761,0.0,24.885642014280357,0.0,69.56419515610642,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,122.50000000000001,90.46475420934081,0.0,-299.81013729901974,0.0,27.614117166581224,0.0,10.695014773531497,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,125.00000000000001,69.10654231749943,0.0,-302.39421304057646,0.0,32.162036765239215,0.0,-45.75365076935555,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,127.5,44.78903207368099,0.0,-297.838845766427,0.0,38.65732892632971,0.0,-97.84716950191569,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,130.0,17.60530623116544,0.0,-285.92458745042717,0.0,47.09532960509351,0.0,-143.51894098696312,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,132.5,-12.061907482146118,0.0,-266.6529546808944,0.0,57.310274716574014,0.0,-180.70389087399624,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,135.0,-43.50224655358992,0.0,-240.29207229986315,0.0,68.95653037838376,0.0,-207.5069882810004,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,137.5,-75.66989669598499,0.0,-207.40964074584528,0.0,81.50398273270031,0.0,-222.39533484199407,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,140.0,-107.21589114602666,0.0,-168.88807169682755,0.0,94.25138785400269,0.0,-224.39550318520915,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,142.5,-136.5664614451001,0.0,-125.91871144201086,0.0,106.3603498431941,0.0,-213.27224157240326,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,145.0,-162.0471350625846,0.0,-79.97463661811554,0.0,116.91091622279498,0.0,-189.6618034617256,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,147.5,-182.04450328422038,0.0,-32.76386339286918,0.0,124.97751527667437,0.0,-155.13413010782764,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,150.0,-195.1894831449287,0.0,13.833708351398128,0.0,129.72111935918113,0.0,-112.16347081967429,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,152.5,-200.53901877266216,0.0,57.84205886239738,0.0,130.4902479405246,0.0,-63.99656761561166,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,155.0,-197.7291283262691,0.0,97.2748528714434,0.0,126.92009950366383,0.0,-14.420251366480189,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,157.5,-187.07234334083287,0.0,130.23000074131184,0.0,119.01636620639675,0.0,32.55549794594495,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,160.0,-169.5776221647145,0.0,154.99261797460133,0.0,107.20898715561886,0.0,73.06940619050955,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,162.5,-146.8805670716746,0.0,170.14556997775884,0.0,92.36209464940669,0.0,103.79533892119075,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,165.0,-121.0850465567014,0.0,174.68446477578257,0.0,75.73028490393175,0.0,122.29706233083387,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,167.5,-94.53202434977543,0.0,168.1299967080328,0.0,58.85810545813677,0.0,127.30531552430921,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,170.0,-69.5248503769451,0.0,150.62595843258697,0.0,43.428531171745355,0.0,118.87805870492078,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,172.5,-48.04973861539699,0.0,123.00757134245184,0.0,31.07568665466416,0.0,98.41776440099201,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,175.0,-31.533445171284328,0.0,86.82363935086337,0.0,23.185180801912946,0.0,68.5371893236023,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,177.5,-20.676159682455875,0.0,44.29851150282673,0.0,20.710176173578425,0.0,32.784775744851956,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,180.0,-15.386661778426099,0.0,-1.7738948638719156,0.0,24.031313291612832,0.0,-4.740268127178165,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,0.0,513.8329118329124,0.0,65.32710210827064,0.0,-450.56833198459157,0.0,-54.24297999736251,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,2.5,520.1365742180459,0.0,53.312035524179464,0.0,-435.0770021085929,0.0,-54.54544568189471,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,5.0,518.6326374325472,0.0,42.40477968541879,0.0,-412.70923595605143,0.0,-51.56117995544388,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,7.499999999999999,509.00473216664034,0.0,35.164709303797935,0.0,-383.7854042172162,0.0,-41.29919046928337,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,10.0,491.94406969083695,0.0,33.547919087699924,0.0,-349.2702158816611,0.0,-20.18770113087866,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,12.5,469.0571097673932,0.0,38.823310614779984,0.0,-310.6194785252601,0.0,14.500799458276072,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,14.999999999999998,442.6290944250794,0.0,51.55683677385092,0.0,-269.57470288781906,0.0,64.33432376842389,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,17.5,415.2897605460306,0.0,71.65454944797953,0.0,-227.94131043485615,0.0,129.55052254783857,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,20.0,389.64280212146787,0.0,98.45103571055654,0.0,-187.385021876871,0.0,209.04283843387287,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,22.5,367.92271927846326,0.0,130.8280620563796,0.0,-149.27373231983555,0.0,300.49417981962057,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,25.0,351.7322269239965,0.0,167.34850492357572,0.0,-114.58095323619526,0.0,400.6298834317275,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,27.5,341.89382330308734,0.0,206.3924308550709,0.0,-83.85445338151618,0.0,505.5491452321059,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,29.999999999999996,338.42550903533873,0.0,246.2848480996997,0.0,-57.24268418603434,0.0,611.089008404783,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,32.5,340.62831756964675,0.0,285.40751499530876,0.0,-34.56385613719259,0.0,713.1771966810497,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,35.0,347.25655315674675,0.0,322.2897548495283,0.0,-15.399029601273595,0.0,808.1380168129589,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,37.5,356.73285137074174,0.0,355.67528922989567,0.0,0.8088838476308091,0.0,892.9268585348975,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,40.0,367.3696931818268,0.0,384.56377217426285,0.0,14.66475318815312,0.0,965.2809953962145,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,42.5,377.56533608465696,0.0,408.22727568680585,0.0,26.748880105544046,0.0,1023.7854092669702,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,45.0,385.9526812813255,0.0,426.20368823038046,0.0,37.56673265029765,0.0,1067.8610134836974,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,47.5,391.491472083493,0.0,438.27085617236946,0.0,47.52041115378772,0.0,1097.6885526678454,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,50.0,393.5049061634425,0.0,444.40704789945687,0.0,56.898578467963745,0.0,1114.0848188174998,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,52.5,391.6695767045945,0.0,444.74449645403547,0.0,65.88022949047877,0.0,1118.3491040951646,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,55.0,385.97196002051095,0.0,439.5229600365367,0.0,74.54757759833556,0.0,1112.097455131689,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,57.5,376.6456418349303,0.0,429.0492582527448,0.0,82.90401820271637,0.0,1097.100617850358,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,59.99999999999999,364.101917256095,0.0,413.6667719268712,0.0,90.89411688327145,0.0,1075.1387929143839,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,62.50000000000001,348.86336215316345,0.0,393.7364112317623,0.0,98.4235134121185,0.0,1047.882708599247,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,65.0,331.50646494551046,0.0,369.62816701504346,0.0,105.37735783960356,0.0,1016.8064179966043,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,67.5,312.6161951060486,0.0,341.72059466688285,0.0,111.63637646848044,0.0,983.1331134232661,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,70.0,292.7529124058498,0.0,310.404738371861,0.0,117.08997214282252,0.0,947.8116315101059,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,72.5,272.4304290441799,0.0,276.08909898981045,0.0,121.64598993170381,0.0,911.5186239658019,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,75.0,252.10324185717025,0.0,239.20305469578958,0.0,125.23699965385381,0.0,874.6798333400676,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,77.5,232.16074946722642,0.0,200.1973068197594,0.0,127.823191517662,0.0,837.5035539958866,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,80.0,212.92642564976953,0.0,159.54108947285994,0.0,129.39224114029008,0.0,800.0199860476762,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,82.5,194.66023383459478,0.0,117.71678844046758,0.0,129.95674299757687,0.0,762.1214852656392,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,85.0,177.56289840483606,0.0,75.21313502142897,0.0,129.5500010164237,0.0,723.6003191341875,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,87.5,161.78092056340103,0.0,32.51827388911246,0.0,128.2210756986795,0.0,684.1821452836565,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,90.0,147.41141677453737,0.0,-9.886161606287198,0.0,126.03000770404826,0.0,643.5548110630098,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,92.5,134.50597923478668,0.0,-51.52917267254403,0.0,123.04406891230154,0.0,601.393113511741,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,95.0,123.0728460439267,0.0,-91.95231713291452,0.0,119.33573999495708,0.0,557.3808276649788,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,97.5,113.07677248459362,0.0,-130.70939596220154,0.0,114.98288538452614,0.0,511.2316364865127,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,100.0,104.4361697566635,0.0,-167.36416849465436,0.0,110.0712986172817,0.0,462.71063038877816,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,102.5,97.01737962625184,0.0,-201.48659622928116,0.0,104.69943263330933,0.0,411.65783621743253,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,105.0,90.6264286954629,0.0,-232.64831931396992,0.0,98.98472932996363,0.0,358.0148098982476,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,107.5,84.99927466149873,0.0,-260.41827977412606,0.0,93.07055451901262,0.0,301.85468112199715,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,110.0,79.79239383200883,0.0,-284.35964190437306,0.0,87.13238029757969,0.0,243.41515154268725,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,112.5,74.57647417811727,0.0,-304.02940644031355,0.0,81.38160230961863,0.0,183.13280365796814,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,115.0,68.83680442149213,0.0,-318.98230622256165,0.0,76.06530262063075,0.0,121.67569802012531,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,117.49999999999999,61.98444778827236,0.0,-328.7805976872287,0.0,71.4604246616672,0.0,59.96972063363709,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,119.99999999999999,53.38217574607647,0.0,-333.01109507153956,0.0,67.86124015168605,0.0,-0.787302784295941,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,122.50000000000001,42.388140147320975,0.0,-331.3101269043268,0.0,65.55964508567865,0.0,-59.13075971134482,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,125.00000000000001,28.41819922464535,0.0,-323.39600018023623,0.0,64.81867112162473,0.0,-113.36094850101651,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,127.5,11.024679219761298,0.0,-309.10713659616573,0.0,65.84056445839612,0.0,-161.6076073575601,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,130.0,-10.014600868453266,0.0,-288.4425423274355,0.0,68.73178775680297,0.0,-201.9310078484931,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,132.5,-34.607445152132954,0.0,-261.60004567837916,0.0,73.46827614743208,0.0,-232.45913663230857,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,135.0,-62.272635378052094,0.0,-229.00716736373678,0.0,79.86517266687495,0.0,-251.55487689784516,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,137.5,-92.09579719283464,0.0,-191.339854340745,0.0,87.55601540946662,0.0,-258.0007395716846,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,140.0,-122.7317354228751,0.0,-149.5256578986871,0.0,95.98682433365735,0.0,-251.1825925000608,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,142.5,-152.46566372217674,0.0,-104.73001535690773,0.0,104.43051578749382,0.0,-231.24920870455992,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,145.0,-179.33877685538127,0.0,-58.326572125393966,0.0,112.02622708734702,0.0,-199.22249345230026,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,147.5,-201.33366429501922,0.0,-11.854293036647139,0.0,117.84608980808851,0.0,-157.0348614469647,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,150.0,-216.60341218739828,0.0,33.03511474728905,0.0,120.98848205481245,0.0,-107.47581842284868,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,152.5,-223.71688426997397,0.0,74.63645953220671,0.0,120.69185899810982,0.0,-54.039110019867564,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,155.0,-221.88406360204561,0.0,111.25557291111596,0.0,116.45744791775216,0.0,-0.6739263135941805,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,157.5,-211.12192152202925,0.0,141.27958456262664,0.0,108.16351483998669,0.0,48.54288438758298,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,160.0,-192.32490724279896,0.0,163.25483193290768,0.0,96.15013098561514,0.0,89.78369774701628,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,162.5,-167.2154794834585,0.0,175.9741120692093,0.0,81.25304666987832,0.0,119.8557925624737,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,165.0,-138.1681622936509,0.0,178.57280787271583,0.0,64.76963583073679,0.0,136.54955067442785,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,167.5,-107.92269474220429,0.0,170.62940242961338,0.0,48.349136129813445,0.0,138.90282846866108,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,170.0,-79.22384461993286,0.0,152.2609319901198,0.0,33.81246715413249,0.0,127.34175239473558,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,172.5,-54.442627613418026,0.0,124.19945196159613,0.0,22.92133815817827,0.0,103.67127278742478,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,175.0,-35.24173990638582,0.0,87.8331587959918,0.0,17.128897092747604,0.0,70.90706054081868,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,177.5,-22.344308490089354,0.0,45.196613324119376,0.0,17.35156787283513,0.0,32.961357339252,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,180.0,-15.44939329303066,0.0,-1.1010497486518984,0.0,23.80167321460725,0.0,-5.783987605643086,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,0.0,510.4943285845831,0.0,87.67800200466256,0.0,-447.773445213955,0.0,-73.84486730705439,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,2.5,519.6851520996639,0.0,76.17561456277404,0.0,-427.9177062155936,0.0,-72.93809137596257,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,5.0,520.0995147434226,0.0,64.783484084445,0.0,-400.3243908784743,0.0,-68.72853449028291,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,7.499999999999999,511.2822387148083,0.0,55.82312120448014,0.0,-365.29674209280313,0.0,-57.06771939729049,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,10.0,494.0572196170999,0.0,51.05507023301991,0.0,-323.94005232985126,0.0,-34.17487791383327,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,12.5,470.3855196714734,0.0,51.6122381915139,0.0,-277.96974001718837,0.0,2.895848708075611,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,14.999999999999998,443.0267179246543,0.0,57.98901312874132,0.0,-229.4484366602776,0.0,55.905237252851585,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,17.5,415.07654978086214,0.0,70.07946151142824,0.0,-180.50194584492118,0.0,125.23301279293993,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,20.0,389.4738433529129,0.0,87.25593801711561,0.0,-133.06204987689216,0.0,209.84912275823197,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,22.5,368.56847378607944,0.0,108.47791417400686,0.0,-88.67318573022595,0.0,307.44147230612504,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,25.0,353.8216709917328,0.0,132.41978067371588,0.0,-48.383399869102995,0.0,414.6696741572769,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,27.5,345.6770785231445,0.0,157.60601095729433,0.0,-12.722002042269434,0.0,527.5016537890151,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,29.999999999999996,343.6042505688398,0.0,182.54250740431485,0.0,18.249040334207432,0.0,641.585406237379,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,32.5,346.28430000118095,0.0,205.83411039182587,0.0,44.832939123426854,0.0,752.6112996658993,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,35.0,351.88632593809723,0.0,226.27995612871808,0.0,67.5717353819024,0.0,856.6290925100507,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,37.5,358.3757051147752,0.0,242.9405017592693,0.0,87.12017251445023,0.0,950.2955398773804,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,40.0,363.80044033394984,0.0,255.17260847148427,0.0,104.13804747655186,0.0,1031.0404460689906,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,42.5,366.5159814304802,0.0,262.6321398286129,0.0,119.21142340150264,0.0,1097.1493590228054,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,45.0,365.32746253943367,0.0,265.24699583910336,0.0,132.80556576567332,0.0,1147.7689256013418,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,47.5,359.54646722602575,0.0,263.16696620273115,0.0,145.24670143413056,0.0,1182.8462575361348,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,50.0,348.9737623165027,0.0,256.6995788660442,0.0,156.72628648433,0.0,1203.0169903733786,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,52.5,333.8281422961032,0.0,246.2425197734077,0.0,167.32028238207957,0.0,1209.4585591594314,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,55.0,314.6444565463251,0.0,232.2227382886836,0.0,177.01640900779725,0.0,1203.7258142520093,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,57.5,292.1621310885645,0.0,215.05004995604273,0.0,185.74374345581086,0.0,1187.58544386256,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,280.0,59.99999999999999,267.2207532773621,0.0,195.08944986672864,0.0,193.40072474525772,0.0,1162.8636664820833,0.0
